59536,111,73.66666666702702,16.187631045158856,96,65,56.333333333333336
60502,107,83.803738317757,5.266973752188897,95,86,11.666666666666666
60720,81,82.44444444580246,5.488174303967015,92,82,17.5
61315,130,74.146153846,16.14777619521254,99,39,69.5
61432,52,81.75000000096155,10.73150957297736,96,75,24.5
62740,331,78.10271903359515,12.949899981933747,98,74,61.833333333333336
63259,759,77.07641633820813,16.075421322423722,100,78,54.7
65571,1497,73.58917835656648,14.31461466277138,99,58,78.6153846153846
65678,868,77.89055299485021,11.815277933633359,100,87,51.125
67336,110,79.99090909290909,6.1504788080240935,97,85,20.5
69045,1341,74.3482475789336,18.40340608581373,100,62,76.0625
69813,89,74.32584269797754,7.181556584447351,86,57,31.5
69816,733,73.6412005463438,6.904971582613013,90,65,32.0
70072,201,83.35323383114431,9.509425130278673,97,81,32.2
70085,537,79.01675977824952,10.205540997164594,100,72,44.333333333333336
70288,61,85.6393442637705,13.1119585973996,98,85,44.666666666666664
70602,670,80.96716418159701,10.039523168162482,95,86,46.5
70604,88,83.97727272477272,3.54608646370463,90,87,8.0
70606,289,84.61937716307958,5.025889647158414,94,85,18.133333333333333
70811,388,78.6597938142268,8.840876732610418,95,78,37.25
71944,397,71.29722921853906,13.52790981306771,92,57,59.9
72063,498,75.74698795164657,12.625925726934517,95,72,54.18181818181818
72152,171,78.12280701701755,11.608185779267009,95,77,29.066666666666666
73481,485,73.64123711465979,11.776341971698512,100,66,50.15384615384615
73993,9,90.77777778,2.635231383,96,88,8.0
73995,552,67.03079709903986,13.23024992292812,95,39,64.16666666666667
73997,1184,74.50675675710303,15.465181971745722,100,36,78.11111111111111
74007,447,71.1968680082774,14.412970134270399,98,31,75.5
74484,353,75.28045325631727,13.932640564228368,100,86,51.0
74515,175,79.65142857217143,11.433469249048416,98,58,44.0
74602,291,77.98625429529208,9.509563276533248,94,68,45.75
74865,258,76.10852713329457,13.642047621175653,93,67,56.42857142857143
74942,102,85.98039215607842,7.787062082378389,100,82,22.4
75406,44,82.27272727295454,5.8075795219676865,92,74,20.0
75412,117,78.17948717974357,13.425304915887317,93,82,40.333333333333336
75413,1364,73.6019061600733,10.458602250349765,88,60,64.91666666666667
75472,974,78.93018480377823,8.95581231955464,98,87,29.8
75708,1621,73.46946329401605,15.176940938940836,98,60,61.6
76041,445,78.13033707847191,12.471619711613723,100,86,46.09090909090909
76926,1267,80.13022888846882,12.959579782476919,100,68,47.5
77781,308,70.39610389548702,13.215504459549086,93,51,59.142857142857146
78680,756,76.78968254190477,12.186459106386547,99,79,63.50000000000001
79281,26,87.30769230923077,3.703837517470245,94,83,12.0
80478,11,65.81818182,20.27717032,90,13,77.0
80623,84,80.92857142821428,5.800150050034851,95,74,23.0
82043,11,71.27272727,7.226214903,83,61,22.0
82895,813,73.18819188366547,16.148340533958983,100,50,70.0
82940,469,77.5884861388273,10.759060426347123,97,84,26.7
85142,319,75.34482758811914,11.600324046882996,99,77,41.6
85586,89,73.03370786292135,15.702444292233395,87,11,81.5
87012,442,71.82126696511313,11.933794161400582,96,36,67.0
87844,56,73.94642857464285,14.471274130988302,90,36,66.66666666666667
89236,2302,72.02953953073849,15.175427148362255,99,73,76.43999999999998
89813,789,75.70215462840305,7.462107536175942,96,69,33.07692307692308
89904,499,68.47094188478957,16.616578967487253,100,40,73.0
90073,78,77.85897436166667,12.179458841913,94,82,48.5
90694,555,77.78198198176577,11.44779306143274,100,78,43.4375
91199,223,74.08071749,6.851796339525507,88,67,32.6
91515,397,78.5314861458942,11.946167621994269,100,80,49.63636363636363
91532,178,72.8146067419101,12.647020862095488,92,64,50.833333333333336
92192,1037,76.64609450351013,7.4810079339291775,90,71,32.12903225806452
93304,2157,75.25961984204913,12.680904237923661,100,78,56.80769230769231
93449,466,78.75321888740343,10.623363839280879,100,72,55.5
93778,469,69.72494669626867,18.070893126726,100,86,66.42857142857143
94227,64,75.8125,10.90489187,90,15,75.0
94256,304,78.3717105275658,9.7927458946389,97,61,46.666666666666664
94262,458,69.44978166026202,14.20866272740244,99,43,60.857142857142854
94303,519,81.63198458710981,10.865155611500755,100,76,40.71428571428572
94335,64,85.53124999953124,5.315035529363724,98,82,15.6
94817,410,72.82926829329269,15.205753910459142,90,39,75.88888888888889
95198,422,77.22985782035545,11.545000838555813,90,77,38.34782608695652
96329,233,78.9484978525751,9.946051392149547,100,58,67.5
96347,490,76.08775510230612,7.251789847969754,91,71,29.23076923076923
96356,641,77.91419656843996,9.089219062387858,98,73,35.86666666666667
96364,4632,74.8465025907513,11.473886417555455,100,72,51.054054054054056
96470,304,76.58223684407893,11.338417535434605,100,77,48.2
97656,623,71.028892457191,15.241502910732315,100,77,66.85714285714286
97935,22,83.54545454636364,5.236701452834203,90,80,12.0
98385,1123,76.91896705264473,12.0716026713016,98,82,47.6578947368421
98387,278,74.63669064784175,13.867266189125626,96,60,53.8
99983,165,73.69696969454546,11.293607651549802,92,62,48.333333333333336
100227,442,73.15384615404976,13.92508201549751,94,53,67.9
100232,295,75.25762711979661,16.797838117037724,97,84,56.5
103352,245,81.71020408179591,9.928339083817617,96,86,26.333333333333332
104129,201,79.11940298850747,15.475837386977615,97,80,53.25
104172,539,72.72727272740259,10.654527351159548,88,82,48.25
104199,258,77.96511628031008,9.69894322500157,93,70,37.333333333333336
104507,252,65.64682540119048,16.39208606165322,96,2,94.5
104854,378,73.72486772791005,12.146279718883982,94,10,86.5
104862,89,75.11235954696629,10.01027995952543,90,73,45.5
105033,429,75.58041958006991,14.056076164326253,99,81,58.0
105269,201,71.9353233816418,10.83428638792676,93,51,59.666666666666664
105634,242,72.06198347140496,13.936502632986556,100,57,57.875
106603,249,71.60642570413656,15.417291316810072,93,66,66.75
107197,201,76.46766169124379,7.653605384037842,97,67,37.0
107705,1156,81.64965397912628,11.553277440858754,100,68,70.85714285714286
107736,2343,79.63935125987622,9.087707863546822,98,73,46.88461538461539
108442,1148,79.08362369368469,10.661931391227897,97,84,39.38235294117647
108607,51,81.39215686333333,7.403723062182257,97,74,20.2
109919,284,79.35915492922535,9.65321862322355,98,84,28.0
110019,167,76.54491018131736,9.158744432153695,91,73,33.166666666666664
111100,117,76.80341880299144,9.289254746482307,88,82,25.6
113636,300,78.66999999970001,11.316844855253251,96,63,44.0
120588,83,77.10843373626506,12.500442884135007,93,30,68.5
121025,1450,67.9579310351862,15.857911753999781,100,50,81.3
121549,843,81.97627520793593,8.588794278161716,95,76,33.35714285714286
121551,365,77.94520548065753,10.498393294206924,97,81,36.7
121553,670,76.32985074701492,12.718708859849968,99,77,54.4375
122077,250,78.19200000024,7.8942538768538855,91,85,21.3
122090,511,77.547945205636,13.076091983760493,97,70,45.130434782608695
122091,662,78.66465256779459,14.386548449328895,98,76,49.57142857142857
125478,695,86.98129496323742,11.349939091147508,100,83,37.90909090909091
125749,256,72.93359374906251,12.98571661171079,96,55,67.83333333333333
125750,754,75.92838196541115,9.234678335399257,96,60,47.0
126470,2650,77.89132075482263,11.79568345252527,99,64,72.83333333333333
127815,426,75.06338028286385,13.77005890172969,99,67,58.77777777777778
127897,880,81.56022727518183,10.495600445550416,100,81,40.63636363636363
128339,251,86.52191234948206,9.322913615283232,100,76,37.8
128340,556,76.9928057561331,8.124416499463525,95,74,34.529411764705884
128396,303,74.74257425759075,4.275315011753318,85,71,16.625
129704,530,80.10188679392452,16.942427062330747,100,68,71.3
133924,444,81.39864864840092,14.079516584437458,100,75,52.642857142857146
138233,2177,72.7175011483509,12.001549750095396,99,64,54.166666666666664
139904,473,82.58985200932345,14.279293830698318,99,81,55.46153846153846
143525,1077,76.78737233081709,11.382996750380853,100,59,58.888888888888886
144307,1302,77.1129032254301,11.521827364669685,96,76,58.85
147590,636,73.49999999970126,11.30062355997137,96,80,51.375
150975,196,84.91836734663266,14.302678655728261,100,89,43.27272727272727
151970,738,79.48780487898372,13.544032907640633,99,66,48.9375
152407,319,77.65203761849529,15.453727008816331,99,73,49.666666666666664
157025,334,73.4550898209581,12.028978388796412,93,66,64.42857142857143
161206,650,73.00307692352307,13.267162998094564,93,70,43.36666666666667
166682,333,78.44144144315315,11.475747746311393,95,78,38.84615384615385
168468,1501,78.41239173730845,8.317534240628925,97,64,48.0
168634,267,74.19850187277152,11.147715730246182,90,67,47.2
170313,100,69.27000000080001,24.045523184248665,98,4,93.5
171672,293,75.16040955590444,15.331985752921778,93,73,64.625
174244,366,70.32513661259563,15.596816516628037,94,76,46.666666666666664
184962,350,72.10285714342857,11.922890067379333,96,71,35.750000000000014
188141,389,76.66323907331619,16.822152092626613,100,60,75.0909090909091
188528,605,79.85950413335541,8.480185703563102,98,80,28.7
189489,218,74.05963303,9.022303335,94,45,49.0
191257,81,65.54320988,16.93963502,92,27,65.0
195923,236,76.44915254216102,13.041815627997055,97,37,71.66666666666667
195967,244,79.41393442586066,15.809531616816402,99,60,72.125
198583,6,89.66666667,3.932768321,96,86,10.0
198592,2074,73.44406943171165,8.133187608647273,94,61,37.03571428571429
198594,201,83.54228855636815,9.19231744702324,99,75,33.5
198599,375,71.87733333562667,16.226605324301364,99,81,52.8
198664,564,74.04964539021276,16.756972830281907,98,64,60.0
204726,615,77.19024390354471,13.14932330806304,98,85,68.22222222222223
204727,388,76.04639175412372,11.129080215931321,97,45,62.5
205148,213,77.96713614920186,3.6359715820361673,87,77,10.4
205562,711,83.40225035074545,11.50087572590322,100,82,38.07692307692308
205639,313,71.92332268364217,11.585459967753993,93,52,59.6
206057,72,74.4722222201389,8.674401886388265,82,71,31.333333333333332
208178,280,76.58571428685714,15.861482375456537,99,58,70.8
210855,485,84.52371134020618,10.52800762004422,96,89,32.15384615384615
213123,434,74.32258064658983,12.462607326707461,99,79,36.111111111111114
213195,860,83.1848837214535,3.5925554739489183,92,81,14.478260869565217
213201,403,81.50124069367244,5.344092840493091,94,81,18.0
216917,91,75.20879121153847,7.258804480687895,86,63,35.333333333333336
217043,73,76.63013698506849,8.783489757613399,90,73,26.8
217906,1568,67.78571428720663,12.768774136733924,97,50,69.71428571428571
218535,331,76.89425981873111,15.72018914137371,100,58,66.4
218792,284,74.48943661971829,4.14060240100353,86,69,19.666666666666668
218796,325,73.60000000070771,7.299539767892219,87,72,27.636363636363637
219295,342,71.1461988305848,18.183154671224543,99,55,83.625
220129,259,76.67953668169885,10.437578385994934,96,53,50.333333333333336
220544,554,76.41335739971119,12.953200558173835,100,53,63.6
220756,138,72.4275362321739,17.295855591953707,92,10,86.0
221014,506,74.64822134557312,9.972826869142319,93,67,58.375
221470,159,70.63522012402515,14.170137097446565,96,60,58.0
221496,169,74.66863905414202,12.95701579424904,97,57,56.0
221688,346,87.06358381580925,9.313300982749372,99,77,34.0
221845,299,72.68227424802674,14.957301585803702,95,71,53.333333333333336
222010,32,78.6874999996875,15.86622260327136,90,72,52.5
222687,251,79.13147410450199,9.393505754188329,96,82,51.166666666666664
222783,525,77.2476190491238,13.508358461972975,96,77,47.5
223073,99,74.91919192070708,10.253095881737037,91,83,32.25
223074,117,80.94017094076922,5.144695114062136,92,73,20.0
223971,340,76.94705882441178,10.868748410360887,97,79,37.5
224019,38,85.1842105263158,12.052726467183534,91,82,42.0
224072,490,74.15714286112245,10.90449006924164,95,17,85.0
224469,177,76.73446327887005,10.822913803652591,93,63,48.714285714285715
224471,247,81.04048582781377,11.811745986824318,96,89,51.166666666666664
225478,107,81.83177570196263,13.146447308722882,96,44,74.0
226413,89,93.14606741629214,2.7950125638128966,99,90,8.8
226878,199,90.55778894457288,7.189549585087313,100,84,23.1
227627,1065,72.98591549394365,14.941694769262057,100,93,57.0
227706,80,81.424999998,5.0439946707634595,91,83,13.6
228674,48,91.08333333333333,3.910163195965748,98,86,13.0
228744,93,89.52688172107528,6.28153657609085,99,84,18.2
231238,117,81.50427350803417,9.103475234050917,100,68,37.333333333333336
235503,176,71.55113636272726,11.986100677570267,94,51,47.0
236375,1040,78.8750000008077,6.146968268727315,97,76,27.72222222222222
240135,16,85.0,3.829708431,90,75,15.0
240439,2455,76.00488798371892,11.414859865719308,100,68,48.1
245342,201,72.26368159,11.61572746,94,36,58.0
245892,1811,79.05024848144672,13.05699384938615,98,90,48.333333333333336
246649,266,72.55639097988723,13.264817630447245,95,56,61.0
247307,444,73.47972973101352,12.625560131548026,90,59,72.57142857142857
247309,118,72.3983050838983,12.367889676701534,94,65,40.2
247837,122,91.18852458762294,3.7572930375041365,100,85,15.0
249936,6453,72.84115915116533,13.811236521112004,100,68,71.34146341463416
251600,80,77.000000000875,13.429901153526334,99,68,37.75
252829,179,78.02793295988828,12.278342639225716,94,90,38.888888888888886
252831,297,75.48484848558923,16.119047651306325,95,83,51.916666666666664
253205,1630,79.57116564603066,11.793792362577477,100,81,38.56521739130435
253355,572,69.82692307680072,16.473942317944008,99,85,61.7
254989,695,78.4848920882734,13.482099733931149,100,58,64.4
256658,74,73.62162162,8.157193149,90,50,40.0
256986,141,77.55319149007092,12.123379963960394,93,80,35.0
257391,987,66.97669706189465,16.123132486280767,99,85,71.08333333333333
257912,124,81.4758064533871,12.684206020479776,98,74,53.0
258438,107,74.30841121261682,13.313702473478992,97,68,42.333333333333336
259339,619,76.99999999998384,12.179296377499623,99,65,54.69230769230769
259892,23,92.17391304,2.309115807,96,87,9.0
260258,110,83.39090909154545,9.617119075175417,100,81,23.166666666666668
260259,29,79.62068965620689,10.113487079489113,92,69,30.0
272677,383,73.19843342148826,12.20973808890539,97,84,43.0
272800,938,79.00319829437097,9.459798315551678,97,76,37.638888888888886
273149,925,82.86054054141619,10.037704636287039,99,81,45.92857142857143
285822,154,83.01948051909092,10.50364346731321,99,80,31.6
286247,442,75.1153846162896,12.253184409240292,95,59,67.88888888888889
287723,25,81.0799999992,15.436964393837988,94,68,51.5
288105,221,80.99547511262443,11.451126557791293,100,88,32.57142857142857
288114,44,83.29545454454545,5.991606493017338,93,75,21.0
288122,247,81.19028339971662,10.99728862380707,100,75,45.75
288123,171,79.58479531842104,12.918065506467782,95,80,46.8
288131,541,76.58964880005546,12.868892661094504,100,65,61.714285714285715
288137,22,79.95454545636363,9.852114884233695,91,81,21.5
288139,136,81.32352941264706,16.471353733071744,98,80,48.09090909090909
297106,263,75.90494296661596,11.150448514854311,98,56,52.5
300086,415,79.39277108481929,12.00629541138533,98,66,47.42857142857143
305162,371,77.00539083512129,16.6939104874166,100,64,63.46153846153846
305749,23,84.82608696,2.639768824,91,81,10.0
308188,875,75.04114285674285,12.913905539609983,97,83,49.5
309978,271,78.87822878339483,9.308312065038786,100,82,27.916666666666668
310443,254,74.05511811098424,15.972557063692967,100,95,46.0
311482,163,84.05521472558281,9.851333734817484,97,84,30.428571428571427
312406,71,87.21126760619718,5.822626397183234,97,81,20.0
314202,28,76.28571428714285,12.636452680341089,94,77,35.5
314402,80,81.8375000005,9.440697923876112,97,76,24.333333333333332
314406,860,73.24883720968603,12.67329049181038,98,36,74.6
314439,399,80.05764410957394,10.034127479915643,98,94,21.1
315191,67,82.17910447910448,5.005036846883106,92,82,11.75
316328,96,76.04166667,10.6632202393686,95,83,32.0
316368,468,80.40811965814103,9.389286435657203,98,67,40.75
316842,216,77.61111111097225,12.242270140278308,93,83,30.77777777777778
317466,870,70.7678160910115,13.628019645993666,100,43,67.5
318280,486,82.32921810656379,11.30882157153214,100,68,46.0
318595,382,85.44240837827225,11.17754833102684,100,86,46.22222222222222
319325,208,77.72115384874999,10.782354689802368,99,64,44.0
319701,33,79.9090909090909,12.438733421939162,98,55,41.0
319705,471,79.40127388346072,12.808935315547942,100,61,61.0
320490,4178,71.55481091436813,15.44134340138455,100,72,62.196721311475414
321952,271,77.79335793501845,10.16404732050444,95,76,38.18181818181818
322426,518,77.05598455557916,12.03971151363864,99,62,54.2
322668,1546,79.35769728468954,14.579441705849261,100,60,66.84615384615384
322671,334,79.60479041916167,11.886331281634584,100,70,42.4
322673,421,77.88361045052257,14.638153440125846,100,86,41.69230769230769
322681,604,78.27980132205298,10.168454709888941,100,76,32.15384615384615
328475,1512,83.85912698447089,11.351242781627779,97,78,64.45
329339,282,86.07092198645388,8.530086315055833,98,94,15.2
329700,106,70.49056603867923,11.193619368608342,94,61,36.0
330860,289,73.6366782015225,14.687359286359225,98,62,61.3
331077,198,71.99999999858585,17.061457981188877,89,30,73.33333333333333
331903,400,73.4324999992,16.349551186872542,97,45,79.8
332445,296,78.28040540523648,10.988243411177832,98,76,42.22222222222222
333193,774,71.17829457421186,13.62284387695829,89,59,54.785714285714285
334369,86,88.5581395333721,7.60041244293435,100,77,29.4
336285,796,66.7324120609799,14.437583938320861,100,99,63.57142857142857
338481,319,80.15987460940438,9.085864543374065,99,83,35.5
338636,35,77.685714288,15.365871101072202,100,46,53.5
339057,742,75.98921832991911,13.858518084523235,100,77,57.42857142857143
339161,1513,77.64243225595506,14.641703454203101,100,88,48.266666666666666
339171,747,74.30655957128513,15.252239208828454,97,70,63.36363636363637
343789,184,85.79891304211957,5.796852384514911,98,91,15.461538461538462
345570,399,72.73684210556391,15.287794347504358,99,90,48.416666666666664
347178,951,66.22818086287066,19.57135212670395,100,50,85.11111111111111
363795,1239,78.21791767492333,11.83714026081331,100,92,65.75
363862,2687,80.75958317826942,9.903672172714145,100,87,46.13636363636363
365613,363,78.60881542606062,13.4722624016108,100,75,57.0
365936,1075,82.60279069665117,7.529566722658697,98,83,31.78571428571428
367256,505,72.12079207788119,9.747084417690363,96,60,42.333333333333336
373753,919,69.87704026002176,13.000433027975797,90,60,62.1
381207,293,77.41638225382253,10.412615064800631,96,68,38.625
383338,1019,74.86261040342492,15.538974024383899,100,70,65.37499999999997
387091,552,74.77173913063406,11.452827522715857,99,64,55.0
388137,402,78.58955223992537,8.468739332998059,93,68,37.9
391764,78,80.23076923,12.62127978,98,0,98.0
396207,2177,74.86816720360132,11.357123579429036,97,72,58.954545454545446
396437,681,77.90308370057271,8.703927830039568,97,70,34.8
401202,170,73.73529411864706,16.721961236712147,96,70,56.777777777777786
401378,866,75.19861431886835,15.083569258830133,99,51,67.36842105263158
401849,458,78.40829694615721,11.55877045068667,92,67,65.5
403201,166,76.95180722849399,7.3898969933996215,90,69,30.142857142857142
